"Row.names"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Functional_Group"	"metadata_KEGG_Description"	"metadata_KEGG_Pathways"	"clean_KEGG_Pathways"
"287"	"K07666"	145.154236912295	1.69456406194068	0.399466047090297	4.2420728226688	2.21464801895069e-05	0.00034430051178338	"K07666"	"two-component system, OmpR family, response regulator QseB"	"Environmental Information Processing;Signal Transduction;Two-component system"	"[['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"288"	"K07668"	27.9988311608774	-1.1218534257473	0.244932053406714	-4.58026383294328	4.6438973873989e-06	0.000115514247571206	"K07668"	"two-component system, OmpR family, response regulator VicR"	"Environmental Information Processing;Signal Transduction;Two-component system"	"[['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"289"	"K07669"	77.1547747600228	-1.12257300016125	0.260447012735095	-4.3101780602991	1.63123147176821e-05	0.000281413739065044	"K07669"	"two-component system, OmpR family, response regulator MprA"	"Environmental Information Processing;Signal Transduction;Two-component system"	"[['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"290"	"K07677"	107.230227962308	2.04477958518688	0.481158901263432	4.24969709552847	2.14059785416935e-05	0.000339700810804085	"K07677"	"two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC [EC:2.7.13.3]"	"Metabolism;Enzyme Families;Protein kinases|Environmental Information Processing;Signal Transduction;Two-component system"	"[['Metabolism', 'Enzyme Families', 'Protein kinases'], ['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"291"	"K07678"	34.4663971657225	2.16272665724302	0.539388871272722	4.00958709463162	6.08250154405599e-05	0.000690641576594722	"K07678"	"two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]"	"Metabolism;Enzyme Families;Protein kinases|Environmental Information Processing;Signal Transduction;Two-component system"	"[['Metabolism', 'Enzyme Families', 'Protein kinases'], ['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"292"	"K07687"	55.621604980244	1.39829452636829	0.353283457574161	3.95799604082725	7.5581210253855e-05	0.000805195841509196	"K07687"	"two-component system, NarL family, captular synthesis response regulator RcsB"	"Environmental Information Processing;Signal Transduction;Two-component system"	"[['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"293"	"K07689"	14.7677091331973	2.13854004126057	0.472825229689262	4.52289748300022	6.09987890451219e-06	0.000144345806997041	"K07689"	"two-component system, NarL family, invasion response regulator UvrY"	"Environmental Information Processing;Signal Transduction;Two-component system"	"[['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"294"	"K07705"	11.0420425920825	-1.97791359910607	0.34456978415448	-5.74024099054291	9.45419156724575e-09	8.42683608360504e-07	"K07705"	"two-component system, LytT family, response regulator LytT"	"Environmental Information Processing;Signal Transduction;Two-component system"	"[['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"295"	"K07711"	81.8362147667109	2.17754442769942	0.456719750197988	4.76779124781762	1.86256625259801e-06	6.11104559441361e-05	"K07711"	"two-component system, NtrC family, sensor histidine kinase YfhK [EC:2.7.13.3]"	"Metabolism;Enzyme Families;Protein kinases|Environmental Information Processing;Signal Transduction;Two-component system"	"[['Metabolism', 'Enzyme Families', 'Protein kinases'], ['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"296"	"K07715"	86.8192597005976	2.0670849259653	0.450833408044677	4.5850304992492	4.53920171448957e-06	0.000115050477578627	"K07715"	"two-component system, NtrC family, response regulator YfhA"	"Environmental Information Processing;Signal Transduction;Two-component system"	"[['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"297"	"K07734"	256.793763453893	0.769007367990602	0.193924380077704	3.96550123136899	7.32418742226778e-05	0.000788123829663745	"K07734"	"transcriptional regulator"	"Genetic Information Processing;Transcription;Transcription factors"	"[['Genetic Information Processing', 'Transcription', 'Transcription factors']]"
"298"	"K07774"	257.054164230811	2.19057937396311	0.406403666197635	5.39015652702756	7.03963410251438e-08	4.535899178343e-06	"K07774"	"two-component system, OmpR family, response regulator TctD"	"Environmental Information Processing;Signal Transduction;Two-component system"	"[['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"299"	"K07777"	31.069589594219	-1.88303472513955	0.232620727950232	-8.09487074403112	5.73251896820745e-16	1.27377241647266e-12	"K07777"	"two-component system, NarL family, sensor histidine kinase DegS [EC:2.7.13.3]"	"Metabolism;Enzyme Families;Protein kinases|Environmental Information Processing;Signal Transduction;Two-component system"	"[['Metabolism', 'Enzyme Families', 'Protein kinases'], ['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"300"	"K07799"	250.461000620389	0.927659157116775	0.227590508094279	4.07600108143568	4.58168056180875e-05	0.000556236529964899	"K07799"	"putative multidrug efflux transporter MdtA"	"Environmental Information Processing;Signal Transduction;Two-component system"	"[['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"301"	"K07814"	243.088638311406	1.5337121218435	0.374075063547099	4.10001165889102	4.13129324909725e-05	0.00051501529827907	"K07814"	"putative two-component system response regulator"	"Environmental Information Processing;Signal Transduction;Two-component system"	"[['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"302"	"K07862"	11.6498886091494	3.08137267131508	0.792360375543001	3.88885255550976	0.000100719280933337	0.000990159401528472	"K07862"	"serine/threonine transporter"	"Unclassified;Cellular Processes and Signaling;Other ion-coupled transporters"	"[['Unclassified', 'Cellular Processes and Signaling', 'Other ion-coupled transporters']]"
"303"	"K08070"	41.1231754695742	-1.58504485337533	0.223379092584401	-7.09576189533694	1.28640793168251e-12	2.08476049049638e-10	"K08070"	"2-alkenal reductase [EC:1.3.1.74]"	"Unclassified;Metabolism;Others"	"[['Unclassified', 'Metabolism', 'Others']]"
"304"	"K08084"	179.381461446227	1.53603924916298	0.345869192724057	4.44109877802408	8.95006966914626e-06	0.000194573059311359	"K08084"	"type IV fimbrial biogenesis protein FimT"	"Environmental Information Processing;Membrane Transport;Secretion system"	"[['Environmental Information Processing', 'Membrane Transport', 'Secretion system']]"
"305"	"K08093"	26.0788019400765	2.29152661227109	0.524835297351987	4.3661823506018	1.26436937540928e-05	0.000242526900011213	"K08093"	"3-hexulose-6-phosphate synthase [EC:4.1.2.43]"	"Metabolism;Carbohydrate Metabolism;Pentose and glucuronate interconversions|Metabolism;Energy Metabolism;Methane metabolism"	"[['Metabolism', 'Carbohydrate Metabolism', 'Pentose and glucuronate interconversions'], ['Metabolism', 'Energy Metabolism', 'Methane metabolism']]"
"306"	"K08094"	15.924751088095	1.82449884303674	0.450305072189797	4.05169507455102	5.08479059509276e-05	0.000606996877289198	"K08094"	"6-phospho-3-hexuloisomerase [EC:5.3.1.27]"	"Metabolism;Carbohydrate Metabolism;Pentose and glucuronate interconversions|Metabolism;Energy Metabolism;Methane metabolism"	"[['Metabolism', 'Carbohydrate Metabolism', 'Pentose and glucuronate interconversions'], ['Metabolism', 'Energy Metabolism', 'Methane metabolism']]"
"307"	"K08138"	7.45370705393046	-2.37662285046526	0.416959918515724	-5.69988323799914	1.1988951461971e-08	1.01772876854954e-06	"K08138"	"MFS transporter, SP family, xylose:H+ symportor"	"Environmental Information Processing;Membrane Transport;Transporters"	"[['Environmental Information Processing', 'Membrane Transport', 'Transporters']]"
"308"	"K08151"	180.808472472062	1.33621291774056	0.277716773370161	4.81142316873874	1.49859342837423e-06	5.13748567624704e-05	"K08151"	"MFS transporter, DHA1 family, tetracycline resistance protein"	"Environmental Information Processing;Membrane Transport;Transporters"	"[['Environmental Information Processing', 'Membrane Transport', 'Transporters']]"
"309"	"K08154"	32.2154583185764	2.20568137999808	0.552273021730001	3.9938242376728	6.50160666214017e-05	0.000719888042010883	"K08154"	"MFS transporter, DHA1 family, 2-module integral membrane pump EmrD"	"Environmental Information Processing;Membrane Transport;Transporters"	"[['Environmental Information Processing', 'Membrane Transport', 'Transporters']]"
"310"	"K08162"	14.0731771744019	-2.01345179284313	0.262837176569818	-7.66045282908559	1.85278633200563e-14	4.5039551379846e-12	"K08162"	"MFS transporter, DHA1 family, multidrug resistance protein"	"Environmental Information Processing;Membrane Transport;Transporters"	"[['Environmental Information Processing', 'Membrane Transport', 'Transporters']]"
"311"	"K08169"	201.347242568357	1.45127130883532	0.356819152345219	4.06724610855874	4.75719940083328e-05	0.000573006810712982	"K08169"	"MFS transporter, DHA2 family, multidrug resistance protein"	"Environmental Information Processing;Membrane Transport;Transporters"	"[['Environmental Information Processing', 'Membrane Transport', 'Transporters']]"
"312"	"K08195"	310.393790749722	1.73016034827745	0.436657425929662	3.9622831206726	7.42364332093371e-05	0.000794032889607069	"K08195"	"MFS transporter, AAHS family, 4-hydroxybenzoate transporter"	"Environmental Information Processing;Membrane Transport;Transporters"	"[['Environmental Information Processing', 'Membrane Transport', 'Transporters']]"
"313"	"K08226"	56.8452457916031	-1.31790632472861	0.317063843411394	-4.15659606768413	3.23024375637289e-05	0.000449878739819849	"K08226"	"MFS transporter, BCD family, chlorophyll transporter"	"Environmental Information Processing;Membrane Transport;Transporters"	"[['Environmental Information Processing', 'Membrane Transport', 'Transporters']]"
"314"	"K08253"	32.835319277683	-2.22356702362076	0.259040379741094	-8.58386258483396	9.1739550253783e-18	4.90623114757231e-14	"K08253"	"non-specific protein-tyrosine kinase [EC:2.7.10.2]"	"Unclassified;Cellular Processes and Signaling;Signal transduction mechanisms"	"[['Unclassified', 'Cellular Processes and Signaling', 'Signal transduction mechanisms']]"
"315"	"K08289"	125.016520590907	1.31303451769599	0.309224573137656	4.24621660682661	2.17410459798364e-05	0.000341187065411165	"K08289"	"phosphoribosylglycinamide formyltransferase 2 [EC:2.1.2.2]"	"Metabolism;Metabolism of Cofactors and Vitamins;One carbon pool by folate|Metabolism;Nucleotide Metabolism;Purine metabolism"	"[['Metabolism', 'Metabolism of Cofactors and Vitamins', 'One carbon pool by folate'], ['Metabolism', 'Nucleotide Metabolism', 'Purine metabolism']]"
"316"	"K08676"	48.9892603947386	-1.12854521165877	0.281395604423625	-4.01052892766518	6.05828769422668e-05	0.000689355799760092	"K08676"	"tricorn protease [EC:3.4.21.-]"	"Metabolism;Enzyme Families;Peptidases"	"[['Metabolism', 'Enzyme Families', 'Peptidases']]"
"317"	"K08677"	27.0112488350841	-1.57787891196973	0.343496653400533	-4.59357870404011	4.35708582916333e-06	0.000112568574948626	"K08677"	"kumamolisin"	"Metabolism;Enzyme Families;Peptidases"	"[['Metabolism', 'Enzyme Families', 'Peptidases']]"
"318"	"K08680"	23.3829564660987	-1.66917477218669	0.238349205624229	-7.00306412943638	2.50424132732932e-12	3.82648074815921e-10	"K08680"	"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase [EC:4.2.99.20]"	"Metabolism;Metabolism of Cofactors and Vitamins;Ubiquinone and other terpenoid-quinone biosynthesis"	"[['Metabolism', 'Metabolism of Cofactors and Vitamins', 'Ubiquinone and other terpenoid-quinone biosynthesis']]"
"319"	"K08776"	8.93745813049254	-2.33655215823759	0.382964633771799	-6.10122176354774	1.05260745065478e-09	1.08256627809649e-07	"K08776"	"puromycin-sensitive aminopeptidase [EC:3.4.11.-]"	"Metabolism;Enzyme Families;Peptidases"	"[['Metabolism', 'Enzyme Families', 'Peptidases']]"
"320"	"K08926"	18.7474284346944	-1.31306113544526	0.316954967937676	-4.14273719698708	3.43185127758195e-05	0.000457694280112426	"K08926"	"light-harvesting complex 1 alpha chain"	"Metabolism;Energy Metabolism;Photosynthesis proteins"	"[['Metabolism', 'Energy Metabolism', 'Photosynthesis proteins']]"
"321"	"K08929"	18.7474284346944	-1.31306113544526	0.316954967937676	-4.14273719698708	3.43185127758195e-05	0.000457694280112426	"K08929"	"photosynthetic reaction center M subunit"	"Metabolism;Energy Metabolism;Photosynthesis proteins"	"[['Metabolism', 'Energy Metabolism', 'Photosynthesis proteins']]"
"322"	"K09000"	14.0956869303531	-2.02348231217597	0.263065588712139	-7.69193083018615	1.4493097064031e-14	4.07942542623356e-12	"K09000"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"323"	"K09002"	16.2191579882504	-1.85686556116436	0.256633432191899	-7.23547803302523	4.63892223960764e-13	8.26965204580722e-11	"K09002"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"324"	"K09121"	92.7719634054885	-1.04196977414975	0.255208938362776	-4.08281066029357	4.44942733364477e-05	0.000548284271436227	"K09121"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"325"	"K09125"	180.652727234322	0.945367785671392	0.234513037388449	4.03119500817125	5.54939750773214e-05	0.000650837234020866	"K09125"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"326"	"K09158"	158.066202028749	1.58314821151741	0.322522052220135	4.90865105384124	9.17049810992237e-07	3.45666233386346e-05	"K09158"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"327"	"K09165"	81.7017730935241	1.17134246875115	0.27331066165209	4.28575475859848	1.82119808945648e-05	0.000307635375794457	"K09165"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"328"	"K09252"	152.559401527925	1.47142423705773	0.351562672069196	4.18538244802088	2.8468636854035e-05	0.000413723559498312	"K09252"	"feruloyl esterase [EC:3.1.1.73]"	"Unclassified;Metabolism;Others"	"[['Unclassified', 'Metabolism', 'Others']]"
"329"	"K09698"	10.0765737108435	-1.95276789549591	0.355244069755393	-5.49697535229938	3.86360676891264e-08	2.70365446175206e-06	"K09698"	"nondiscriminating glutamyl-tRNA synthetase [EC:6.1.1.24]"	"Genetic Information Processing;Translation;Aminoacyl-tRNA biosynthesis|Metabolism;Amino Acid Metabolism;Amino acid related enzymes"	"[['Genetic Information Processing', 'Translation', 'Aminoacyl-tRNA biosynthesis'], ['Metabolism', 'Amino Acid Metabolism', 'Amino acid related enzymes']]"
"330"	"K09744"	16.1093408753284	-1.40155717573167	0.290810806034032	-4.81948107377981	1.43932105788255e-06	4.9983694919194e-05	"K09744"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"331"	"K09781"	142.747557433328	1.21047173478024	0.265651020738598	4.55662369154363	5.19824326569555e-06	0.000125792782737284	"K09781"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"332"	"K09792"	166.053979021951	0.993033702257002	0.252032505064393	3.94010170237084	8.14470727049383e-05	0.000847429853747102	"K09792"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"333"	"K09801"	112.449604988835	1.38653482938765	0.321496610241145	4.31275100644967	1.61235667822314e-05	0.000279057718936484	"K09801"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"334"	"K09804"	13.4169667853451	-1.58692062560646	0.336944814095809	-4.70973452986644	2.48039649177618e-06	7.53702297614717e-05	"K09804"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"335"	"K09806"	63.9149240886425	1.19253265115117	0.281836217885533	4.23129667328816	2.32347971283673e-05	0.000354016225192331	"K09806"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"336"	"K09818"	18.3689448261882	-1.65397816400754	0.25486736055842	-6.48956445573744	8.60848721119268e-11	1.12288267330386e-08	"K09818"	"manganese/iron transport system substrate-binding protein"	"Environmental Information Processing;Membrane Transport;Transporters"	"[['Environmental Information Processing', 'Membrane Transport', 'Transporters']]"
"337"	"K09819"	39.5715251825239	-1.24315933783106	0.239747201074898	-5.18529239239247	2.15676222646686e-07	1.0881475836929e-05	"K09819"	"manganese/iron transport system permease protein"	"Environmental Information Processing;Membrane Transport;Transporters"	"[['Environmental Information Processing', 'Membrane Transport', 'Transporters']]"
"338"	"K09820"	23.7144476677193	-1.53863179298783	0.228592698538567	-6.73088774411681	1.68631032270677e-11	2.37325989627259e-09	"K09820"	"manganese/iron transport system ATP-binding protein"	"Environmental Information Processing;Membrane Transport;Transporters"	"[['Environmental Information Processing', 'Membrane Transport', 'Transporters']]"
"339"	"K09825"	63.8011057376839	-0.948443527401739	0.232698725535351	-4.07584323987908	4.58478986871991e-05	0.000556236529964899	"K09825"	"Fur family transcriptional regulator, peroxide stress response regulator"	"Genetic Information Processing;Transcription;Transcription factors"	"[['Genetic Information Processing', 'Transcription', 'Transcription factors']]"
"340"	"K09857"	82.9955525183575	1.60927616961642	0.308965735365285	5.20859106824192	1.90279954910821e-07	9.87977862973854e-06	"K09857"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"341"	"K09859"	17.5441267653872	-1.26514663538852	0.287221218009722	-4.40478124894552	1.05890677306598e-05	0.000215324464728398	"K09859"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"342"	"K09889"	111.556425613795	1.40427639013258	0.324835508314388	4.32303844311707	1.53894904699637e-05	0.000270941892502698	"K09889"	"ribosome-associated protein;hypothetical protein"	"Genetic Information Processing;Translation;Ribosome Biogenesis"	"[['Genetic Information Processing', 'Translation', 'Ribosome Biogenesis']]"
"343"	"K09913"	112.509634450933	1.402615881526	0.331932482219391	4.22560597910675	2.38298640744199e-05	0.000361145087787589	"K09913"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"344"	"K09921"	138.840859898226	1.03718943571858	0.265963085237916	3.89974960168162	9.62922226186248e-05	0.000955418936112069	"K09921"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"345"	"K09925"	21.3475953969067	2.45872593994101	0.621585736541016	3.95557007730464	7.63523622420859e-05	0.000811794101929772	"K09925"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"346"	"K09926"	111.41573118065	1.41019827745126	0.325706296651945	4.32966231217268	1.49338165578906e-05	0.000265335717447173	"K09926"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"347"	"K09929"	14.1309956070512	2.21174481797768	0.492403022255961	4.4917368862695	7.06446663698179e-06	0.000160087998197367	"K09929"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"348"	"K09934"	10.5085448440146	-1.57674940331034	0.385202469778036	-4.09330034726649	4.25276271637425e-05	0.000527697795990012	"K09934"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"349"	"K09950"	99.7580820467331	2.17144309668282	0.474946367833256	4.57197537184908	4.83147736360623e-06	0.000119623800650769	"K09950"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"350"	"K09954"	80.0038191171093	2.61004167594267	0.454644843651354	5.74083641855661	9.42100623873861e-09	8.42683608360504e-07	"K09954"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"351"	"K09959"	161.735517768623	1.32339540473797	0.269987399044264	4.90169322502717	9.50141307173348e-07	3.55339560193222e-05	"K09959"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"352"	"K09973"	156.135614238106	1.10724892492214	0.260850562056543	4.24476342390295	2.18824164988836e-05	0.000341187065411165	"K09973"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"353"	"K09977"	40.101231392765	1.63680586512529	0.401596935629464	4.075742915119	4.58676719735453e-05	0.000556236529964899	"K09977"	"hypothetical protein"	"Unclassified;Poorly Characterized;Function unknown"	"[['Unclassified', 'Poorly Characterized', 'Function unknown']]"
"354"	"K10002"	135.482495107761	1.59926185018304	0.387610389655805	4.12595196842678	3.69204324743918e-05	0.000478088312041277	"K10002"	"glutamate/aspartate transport system permease protein"	"Environmental Information Processing;Membrane Transport;ABC transporters|Environmental Information Processing;Membrane Transport;Transporters"	"[['Environmental Information Processing', 'Membrane Transport', 'ABC transporters'], ['Environmental Information Processing', 'Membrane Transport', 'Transporters']]"
"355"	"K10004"	122.912972662059	1.4912967311266	0.378008895712879	3.94513660403202	7.97544988014887e-05	0.000839620196044019	"K10004"	"glutamate/aspartate transport system ATP-binding protein [EC:3.6.3.-]"	"Environmental Information Processing;Membrane Transport;ABC transporters|Environmental Information Processing;Membrane Transport;Transporters"	"[['Environmental Information Processing', 'Membrane Transport', 'ABC transporters'], ['Environmental Information Processing', 'Membrane Transport', 'Transporters']]"
"356"	"K10009"	104.705894874392	1.39654104829407	0.338646856353479	4.12388605443414	3.72533238934185e-05	0.000481233758893726	"K10009"	"cystine transport system permease protein"	"Environmental Information Processing;Membrane Transport;ABC transporters|Environmental Information Processing;Membrane Transport;Transporters"	"[['Environmental Information Processing', 'Membrane Transport', 'ABC transporters'], ['Environmental Information Processing', 'Membrane Transport', 'Transporters']]"
"357"	"K10228"	106.418161851012	1.42626229002724	0.343866108062451	4.14772568911681	3.35794389523333e-05	0.000457694280112426	"K10228"	"sorbitol/mannitol transport system permease protein"	"Environmental Information Processing;Membrane Transport;ABC transporters|Environmental Information Processing;Membrane Transport;Transporters"	"[['Environmental Information Processing', 'Membrane Transport', 'ABC transporters'], ['Environmental Information Processing', 'Membrane Transport', 'Transporters']]"
"358"	"K10229"	133.935322710461	1.1701512302654	0.294158361385218	3.9779635185451	6.95080328503601e-05	0.000760181921643611	"K10229"	"sorbitol/mannitol transport system permease protein"	"Environmental Information Processing;Membrane Transport;ABC transporters|Environmental Information Processing;Membrane Transport;Transporters"	"[['Environmental Information Processing', 'Membrane Transport', 'ABC transporters'], ['Environmental Information Processing', 'Membrane Transport', 'Transporters']]"
"359"	"K10531"	48.7537132676326	3.26971967685816	0.657979050077399	4.96933705787978	6.71821989946753e-07	2.68127164345913e-05	"K10531"	"L-ornithine N5-oxygenase [EC:1.13.12.-]"	"Unclassified;Metabolism;Biosynthesis and biodegradation of secondary metabolites"	"[['Unclassified', 'Metabolism', 'Biosynthesis and biodegradation of secondary metabolites']]"
"360"	"K10715"	14.5096042998922	1.92884945922188	0.443650086354402	4.34768191993782	1.37583940311156e-05	0.00025112590880002	"K10715"	"two-component system, sensor histidine kinase [EC:2.7.13.3];two-component system, sensor histidine kinase RpfC [EC:2.7.13.3]"	"Metabolism;Enzyme Families;Protein kinases|Environmental Information Processing;Signal Transduction;Two-component system"	"[['Metabolism', 'Enzyme Families', 'Protein kinases'], ['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"361"	"K10763"	112.466901865958	1.39350260937811	0.319862268597314	4.35657076869056	1.32115990356217e-05	0.000244483154472334	"K10763"	"DnaA-homolog protein"	"Genetic Information Processing;Replication and Repair;DNA replication proteins"	"[['Genetic Information Processing', 'Replication and Repair', 'DNA replication proteins']]"
"362"	"K10844"	61.2936539986063	2.33356471787981	0.436536425469562	5.34563574017838	9.0100244932067e-08	5.53857597582407e-06	"K10844"	"DNA excision repair protein ERCC-2 [EC:3.6.4.12];DNA excision repair protein ERCC-2 [EC:3.6.1.-]"	"Genetic Information Processing;Replication and Repair;Nucleotide excision repair|Genetic Information Processing;Transcription;Transcription machinery|Genetic Information Processing;Transcription;Basal transcription factors|Genetic Information Processing;Replication and Repair;DNA repair and recombination proteins"	"[['Genetic Information Processing', 'Replication and Repair', 'Nucleotide excision repair'], ['Genetic Information Processing', 'Transcription', 'Transcription machinery'], ['Genetic Information Processing', 'Transcription', 'Basal transcription factors'], ['Genetic Information Processing', 'Replication and Repair', 'DNA repair and recombination proteins']]"
"363"	"K10907"	147.728842728484	-1.02318029404316	0.254385811753883	-4.02215943958809	5.76669991961038e-05	0.000667539202815504	"K10907"	"aminotransferase [EC:2.6.1.-]"	"Metabolism;Amino Acid Metabolism;Amino acid related enzymes"	"[['Metabolism', 'Amino Acid Metabolism', 'Amino acid related enzymes']]"
"364"	"K10960"	18.7474284346944	-1.31306113544526	0.316954967937676	-4.14273719698708	3.43185127758195e-05	0.000457694280112426	"K10960"	"geranylgeranyl reductase [EC:1.3.1.83]"	"Metabolism;Metabolism of Cofactors and Vitamins;Porphyrin and chlorophyll metabolism|Metabolism;Metabolism of Terpenoids and Polyketides;Terpenoid backbone biosynthesis"	"[['Metabolism', 'Metabolism of Cofactors and Vitamins', 'Porphyrin and chlorophyll metabolism'], ['Metabolism', 'Metabolism of Terpenoids and Polyketides', 'Terpenoid backbone biosynthesis']]"
"365"	"K11102"	15.3292112297221	-1.58629020299594	0.308348000715937	-5.14448026033188	2.68262456896457e-07	1.29249335088491e-05	"K11102"	"proton glutamate symport protein"	"Unclassified;Cellular Processes and Signaling;Other ion-coupled transporters"	"[['Unclassified', 'Cellular Processes and Signaling', 'Other ion-coupled transporters']]"
"366"	"K11103"	368.723333709715	1.33945162478723	0.264027484741424	5.07315223677952	3.91279217152431e-07	1.73831948050048e-05	"K11103"	"aerobic C4-dicarboxylate transport protein"	"Environmental Information Processing;Signal Transduction;Two-component system"	"[['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"367"	"K11107"	13.2265345341789	2.13057300682837	0.500226105001327	4.25921995179104	2.051415348792e-05	0.000330450882088542	"K11107"	"ferredoxin"	"Unclassified;Metabolism;Energy metabolism"	"[['Unclassified', 'Metabolism', 'Energy metabolism']]"
"368"	"K11275"	60.8497407340298	2.80137487010062	0.597763435901005	4.68642727516133	2.78015545314789e-06	8.16937987001917e-05	"K11275"	"histone H1/5"	"Genetic Information Processing;Replication and Repair;Chromosome"	"[['Genetic Information Processing', 'Replication and Repair', 'Chromosome']]"
"369"	"K11335"	18.7474284346944	-1.31306113544526	0.316954967937676	-4.14273719698708	3.43185127758195e-05	0.000457694280112426	"K11335"	"chlorophyllide reductase subunit Z;chlorophyllide reductase subunit Z [EC:1.18.-.-]"	"Metabolism;Metabolism of Cofactors and Vitamins;Porphyrin and chlorophyll metabolism"	"[['Metabolism', 'Metabolism of Cofactors and Vitamins', 'Porphyrin and chlorophyll metabolism']]"
"370"	"K11444"	38.7663275675386	1.7735591661708	0.43055004370015	4.11928692639029	3.80046670095368e-05	0.000487407575940055	"K11444"	"two-component system, chemotaxis family, response regulator WspR [EC:2.7.7.65]"	"Environmental Information Processing;Signal Transduction;Two-component system"	"[['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
"371"	"K11527"	15.5795352088502	-1.8701296841879	0.253735645487944	-7.37038613787023	1.70134522576124e-13	3.49953625668119e-11	"K11527"	"two-component system, unclassified family, sensor histidine kinase and response regulator [EC:2.7.13.3]"	"Metabolism;Enzyme Families;Protein kinases|Environmental Information Processing;Signal Transduction;Two-component system"	"[['Metabolism', 'Enzyme Families', 'Protein kinases'], ['Environmental Information Processing', 'Signal Transduction', 'Two-component system']]"
