"","MMH-2GH-30Z","MMH-2GH-39R","END4Rb","MMH-2GH-1Z","MMH-2GH-15Z","END9Ka","END1Kb","END5Zb","MMH-2GH-3Z","MMH-2GH-42K","MMH-2GH-10R","END14Za","MMH-2GH-23K","MMH-2GH-5K","MMH-2GH-33Z","END8Ka","MMH-2GH-BR","MMH-2GH-17K","END1Ka","MMH-2GH-36R","MMH-2GH-31Z","END13Ra","END13Ka","MMH-2GH-5Z","END10Rb","MMH-2GH-44Z","MMH-2GH-19Z","MMH-2GH-28K","MMH-2GH-30R","MMH-2GH-43R","END9Zb","END9Za","END16Zb","MMH-2GH-43Z","END3Ka","MMH-2GH-38R","MMH-2GH-33K","MMH-BK","END11Kb","MMH-33-1Z","MMH-2GH-26K","MMH-55-1K","MMH-2GH-28Z","MMH-2GH-11Z-soil","MMH-2GH-22Z","P5BZ","MMH-2GH-41K","END4Ka","MMH-2GH-45R","END16Rb","MMH-2GH-3R","MMH-2GH-12Z","MMH-2GH-29R","MMH-2GH-38Z","END16Za","P5BS","MMH-2GH-34Z","MMH-2GH-32Z","END8Kb","END3Za","END11Ka","MMH-2GH-9R","MMH-2GH-15K","MMH-2GH-29Z","END12Zb","MMH-2GH-35Z","END15Rb","MMH-2GH-16R","END4Kb","MMH-2GH-23R","MMH-2GH-16Z","MMH-2GH-12K","END2Ka","MMH-2GH-26Z","MMH-2GH-24Z","MMH-48-1Z","MMH-2GH-28R","END14Rb","MMH-2GH-22K","MMH-2GH-37Z","END15Ra","END8Zb","MMH-50-1Z","P2BK","END6Ra","MMH-48-2Z","MMH-33-2K","MMH-2GH-23Z","MMH-2GH-2R","END15Zb","END1Rb","MMH-2GH-32K","MMH-2GH-25R","END6Ka","END7Ka","END1Za","MMH-2GH-8Z","MMH-2GH-22R","MMH-52-2Z","MMH-2GH-31K","END12Ra","MMH-23-2K","MMH-2GH-7K","MMH-2GH-14Z","MMH-2GH-3K","END5Rb","MMH-2GH-27R","MMH-2GH-29K","END1Ra","END6Rb","MMH-2GH-26R","END8Za","MMH-2GH-2K","MMH-2GH-18K","MMH-2GH-17R","MMH-23-1K","P6BR","MMH-2GH-8R","P1BK","MMH-2GH-4Z","MMH-2GH-24K","MMH-2GH-45Z","MMH-2GH-43K","MMH-2GH-41Z","MMH-2GH-7Z","MMH-2GH-4R","MMH-52-1Z","MMH-2GH-40K","END1Zb","END3Zb","MMH-2GH-20Z","MMH-50-2K","MMH-2GH-38K","MMH-2GH-BZ","END11Ra","MMH-2GH-36Z","P6BK","END13Rb","MMH-2GH-13Z","MMH-2GH-13K","END15Kb","MMH-2GH-36K","MMH-2GH-9K","END13Zb","MMH-2GH-30K","END14Kb","MMH-52-2K","END14Ra","MMH-2GH-15R","END5Za","MMH-2GH-21Z-soil","MMH-2GH-24R","END16Ra","END3Ra","END11Zb","MMH-2GH-13R","MMH-2GH-12R","P2BR","MMH-2GH-2Z","END7Zb","END10Zb","MMH-2GH-4K","END12Rb","END5Ra","END9Kb","END12Za","MMH-2GH-39K","END12Ka","END10Kb","MMH-52-1K","END2Za","MMH-2GH-BK","END7Kb","MMH-2GH-10K","MMH-23-2Z","END7Rb","MMH-2GH-31R","MMH-2GH-25K","END6Zb","MMH-2GH-27Z","END14Ka","MMH-2GH-9Z","MMH-50-2Z","MMH-2GH-42Z","END2Ra","END15Za","MMH-2GH-16K","MMH-2GH-37R","MMH-48-1K","MMH-2GH-7R","END13Za","P2BI","MMH-2GH-39Z","END3Kb","P3BR","MMH-2GH-25Z","END8Ra","END9Ra","END10Ra","MMH-2GH-6Z","MMH-2GH-20K","MMH-2GH-1K","MMH-23-1Z","MMH-48-2K","MMH-2GH-6R","MMH-2GH-40Z","END3Rb","END6Kb","MMH-2GH-42R","MMH-2GH-32R","END4Ra","END4Zb","MMH-2GH-34R","END6Za","END12Kb","MMH-2GH-18Z","MMH-55-2Z","MMH-50-1K","MMH-2GH-5R","MMH-2GH-1R","P4BZ","MMH-55-1Z","END8Rb","MMH-2GH-19K","MMH-2GH-19R","MMH-2GH-14R","MMH-2GH-45K","END11Rb","END11Za","END7Ra","MMH-2GH-6K","END13Kb","MMH-2GH-18R","P3BZ","END16Kb","MMH-33-2Z","END5Kb","MMH-2GH-44R","END16Ka","END7Za","MMH-55-2K","MMH-2GH-35R","MMH-2GH-44K","END10Za","MMH-2GH-27K","END15Ka","P2BS","MMH-2GH-20R","MMH-2GH-10Z","END4Za","END5Ka","MMH-2GH-17Z"
"42ec8edb20b3d64d4ad9d9b62ab9a68f",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32bc973f8d6f8be4923d642dc42b7985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,7,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
"8205aadedb620439896d752edf43a431",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,0,2,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0
"a447659a74b3f5d6f7823a49a0489970",0,0,3,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5c9c838c33bd192e5df940197aea2052",0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6a50a600997620c7aa64f80666782c1d",23,16,0,5,15,0,0,0,26,0,11,0,0,0,7,0,0,0,0,11,61,0,0,15,0,21,56,0,4,6,0,0,0,35,0,12,0,0,0,0,0,0,13,10,73,0,0,0,12,0,2,34,3,13,0,0,27,26,0,0,0,16,0,22,0,52,0,14,0,46,82,0,0,9,23,0,10,0,0,10,0,0,0,0,0,0,0,59,23,0,0,0,9,0,0,0,30,11,0,0,0,0,0,13,0,0,36,0,0,0,15,0,0,0,3,0,0,4,0,26,0,33,0,10,35,8,0,0,0,0,30,0,0,62,0,71,0,0,17,0,0,0,0,0,0,0,0,0,26,0,67,6,0,0,0,10,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,44,0,58,0,10,0,0,0,7,0,10,0,0,9,0,0,19,0,0,0,35,0,0,0,0,12,19,0,0,7,85,0,0,3,0,0,28,0,0,4,4,0,0,0,0,6,6,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,22,0,0,0,0,0,12,183,0,0,50
"03c4c54c3a748876d371e99ac8b9b7ea",3,0,0,0,2,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62fe897ac886889b4e2f4b31dfb9f74c",22,84,0,14,13,0,0,0,20,0,20,0,0,0,7,0,0,0,0,2,29,0,0,25,0,9,32,0,24,11,0,0,0,35,0,24,0,0,0,0,0,0,10,17,51,0,0,0,27,0,19,33,18,14,0,0,18,34,0,0,0,48,0,21,0,20,0,24,0,27,25,0,0,10,21,0,20,0,0,12,0,0,0,0,0,0,0,24,28,0,0,0,35,0,0,0,35,21,0,0,0,0,0,3,0,0,68,0,0,0,28,0,0,0,0,0,0,13,0,49,0,52,0,12,61,37,0,0,0,0,19,0,0,0,0,21,0,0,17,0,0,0,0,0,0,0,0,1,26,0,112,20,0,0,0,8,21,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,38,0,19,0,39,0,0,0,11,0,44,0,0,34,0,0,20,0,0,0,53,0,0,0,0,15,35,0,0,2,137,0,0,17,0,0,22,0,0,9,19,0,0,0,0,18,10,0,0,0,0,0,0,14,0,0,0,0,5,0,0,0,11,0,0,0,0,0,22,39,0,0,24
"99ee32721a65ae16c5a0f586be5d8f96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"c27cddd00581086c6392c202f5acab81",0,0,6,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,7,0,0,0,0,16,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,4,8,0,0,3,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,4,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,1,0,0,4,0,0,0,0,0,9,0,0,0,3,0,7,0,0,7,7,8,0,0,0,0,13,6,0,2,0,0,8,0,0,0,0,9,0,0,0,0,4,0,0,9,0,0,0,0,0,2,4,0,0,0,3,6,0,0,0,0,0,5,8,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,3,5,2,0,0,0,0,0,0,0,0,0,11,0,0,0,6,0,0,0,0,0,6,0,0
"90f5b435825e3eec634c9b21900501a7",0,6,1,2,2,0,0,0,3,0,8,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0,12,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,12,0,0,0,3,0,2,0,7,0,0,0,1,0,0,5,1,0,10,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,3,2,0,0,0,0,0,6,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,1,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,3,0,0,0,0,19,5,2,0,0,24,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0
"201407ac820149e37702c5ed399fb89d",0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,14,0,0,8,0,0,0,7,0,0,0,0,0,1,0,0,16,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,2,0,0,6,0,0,9,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,7,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,9,2,0,0,0,0,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8dc03bbdeb915b81aae2a7e8b9a06522",0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0
"6cabdca8af0d7a5a11666415128fc8fa",0,2,0,5,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,4,2,0,1,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,4,1,3,4,0,0,0,0,0,1,6,0,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0
"29f8b2818d57b0d2f2ee0fab8988d802",0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,3,3,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,11,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,2,0,0
"6fa5fc7498fd452a46028d6ce78d0da2",0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7b0016eafac53cffe9809626d3d7d7f7",8,7,0,0,3,0,0,0,8,0,7,0,0,0,0,0,52,0,0,8,0,0,0,1,0,10,12,0,8,6,0,0,0,12,0,26,0,0,0,0,0,0,2,4,5,0,0,0,29,0,7,0,16,9,0,0,3,5,0,0,0,48,0,8,0,7,0,28,0,5,13,0,0,8,18,0,6,0,0,5,0,0,0,0,0,0,0,9,22,0,0,0,2,0,0,0,10,8,1,0,0,0,0,7,0,0,5,0,0,0,10,0,0,0,4,0,0,13,0,22,0,28,0,7,14,11,0,0,0,0,5,0,0,2,0,1,0,3,2,0,0,0,0,3,0,0,0,0,17,0,5,7,0,0,0,3,3,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,16,0,24,0,0,0,44,0,16,0,0,10,0,0,2,0,0,0,13,0,0,0,0,4,8,0,0,11,28,0,0,3,0,0,5,0,0,1,4,0,0,0,0,7,10,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,6,0,0,0,0,0,5,3,0,0,9
"2d30bb5536cbcb17286f68057bc9a36f",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,2,2,3,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,3,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ae45ce41c3b0585071a8386ca5da2a71",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0bd4fbc15cf2a96686483fb95711f508",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"0851a5b8dd817b1fe655395c743dd148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"34c388e11eac6f9ca64a8ac573d60291",0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,1,5,0,0,4,0,0,0,4,0,0,0,0,0,1,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,12,0,0,0,0,0,0,2,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
